ranking,route,passengers,distance_km,origin_hub,origin_hub_qid,origin_hub_latitude,origin_hub_longitude,destination_hub,destination_hub_qid,destination_hub_latitude,destination_hub_longitude
203,London - Gdańsk,591694,1292.5982819488065,London,Q84,51.507222222222,-0.1275,Gdańsk,Q1792,54.366666666667,18.633333333333
204,Munich - Helsinki,587693,1589.7653668118523,Munich,Q1726,48.1375,11.575,Helsinki,Q1757,60.17556,24.93417
205,Paris - Naples,587280,1291.7796503377144,Paris,Q90,48.856944444444,2.3513888888889,Naples,Q2634,40.833333333333,14.25
206,Málaga - Manchester,585513,1870.1607914781093,Málaga,Q8851,36.716666666667,-4.4166666666667,Manchester,Q18125,53.466666666667,-2.2333333333333
207,Paris - Florence,584708,886.2814870939761,Paris,Q90,48.856944444444,2.3513888888889,Florence,Q2044,43.771388888889,11.254166666667
208,Venice - Frankfurt,583888,586.8379503943165,Venice,Q641,45.439722222222,12.331944444444,Frankfurt,Q1794,50.113611111111,8.6797222222222
209,Lyon - Bordeaux,581927,436.09756428675195,Lyon,Q456,45.758888888889,4.8413888888889,Bordeaux,Q1479,44.837777777778,-0.57944444444444
210,Geneva - Madrid,581008,1022.0914907401117,Geneva,Q71,46.2,6.15,Madrid,Q2807,40.418888888889,-3.6919444444444
211,London - Gothenburg,579172,1035.8139213845411,London,Q84,51.507222222222,-0.1275,Gothenburg,Q25287,57.671706102705,11.980966694056
212,Brussels - Frankfurt,577144,316.85624928152646,Brussels,Q239,50.8466666666667,4.35166666666667,Frankfurt,Q1794,50.113611111111,8.6797222222222
213,Paris - Valencia,574052,1066.0271703193814,Paris,Q90,48.856944444444,2.3513888888889,Valencia,Q8818,39.47,-0.376388888888889
214,London - Valencia,573442,1338.618624221601,London,Q84,51.507222222222,-0.1275,Valencia,Q8818,39.47,-0.376388888888889
215,London - Cologne,569154,497.1865473900713,London,Q84,51.507222222222,-0.1275,Cologne,Q365,50.942222222222,6.9577777777778
216,Berlin - Helsinki,568148,1106.732827088688,Berlin,Q64,52.516666666667,13.383333333333,Helsinki,Q1757,60.17556,24.93417
217,Vienna - Madrid,564025,1808.5605517394185,Vienna,Q1741,48.20833,16.373064,Madrid,Q2807,40.418888888889,-3.6919444444444
218,Milan - Vienna,561584,625.2936843763691,Milan,Q490,45.466944444444,9.19,Vienna,Q1741,48.20833,16.373064
219,Paris - Brest,560930,505.12147757186875,Paris,Q90,48.856944444444,2.3513888888889,Brest,Q12193,48.39,-4.4869444444444
220,Lyon - Nantes,560854,515.5863868626459,Lyon,Q456,45.758888888889,4.8413888888889,Nantes,Q12191,47.217222222222,-1.5538888888889
221,Milan - Copenhagen,560840,1159.6594976526085,Milan,Q490,45.466944444444,9.19,Copenhagen,Q1748,55.676111111111,12.568888888889
222,Rome - Vienna,558916,765.5870782750051,Rome,Q220,41.893055555556,12.482777777778,Vienna,Q1741,48.20833,16.373064
223,Munich - Stockholm,558219,1314.245981594323,Munich,Q1726,48.1375,11.575,Stockholm,Q1754,59.329444444444,18.068611111111
224,Berlin - Rome,557761,1183.2255714073422,Berlin,Q64,52.516666666667,13.383333333333,Rome,Q220,41.893055555556,12.482777777778
225,Venice - Madrid,555004,1415.8439348629834,Venice,Q641,45.439722222222,12.331944444444,Madrid,Q2807,40.418888888889,-3.6919444444444
226,Stuttgart - Vienna,553989,533.7920232592471,Stuttgart,Q1022,48.776111111111,9.1775,Vienna,Q1741,48.20833,16.373064
227,London - Manchester,553107,260.3652256375933,London,Q84,51.507222222222,-0.1275,Manchester,Q18125,53.466666666667,-2.2333333333333
228,Paris - Nantes,550910,342.79352877898356,Paris,Q90,48.856944444444,2.3513888888889,Nantes,Q12191,47.217222222222,-1.5538888888889
229,Madrid - Oviedo,548213,372.86483829866484,Madrid,Q2807,40.418888888889,-3.6919444444444,Oviedo,Q14317,43.3625,-5.8502777777778
230,Stavanger - Bergen,545591,159.65647351723447,Stavanger,Q25416,58.97,5.71,Bergen,Q26793,60.3925,5.3233333333333
231,London - Inverness,545347,715.0175984760053,London,Q84,51.507222222222,-0.1275,Inverness,Q160493,57.483888888889,-4.2258333333333
232,Helsinki - Rovaniemi,543670,704.657707780185,Helsinki,Q1757,60.17556,24.93417,Rovaniemi,Q103717,66.5027903,25.7284789
233,Venice - Catania,542714,911.772234402879,Venice,Q641,45.439722222222,12.331944444444,Catania,Q1903,37.502669444444,15.087269444444
234,Brussels - Budapest,541877,1128.6057717220383,Brussels,Q239,50.8466666666667,4.35166666666667,Budapest,Q1781,47.498333333333,19.040833333333
235,Hanover - Munich,541007,488.8388972826378,Hanover,Q1715,52.374444444444,9.7386111111111,Munich,Q1726,48.1375,11.575
236,Oslo - Frankfurt,538045,1097.2838476385414,Oslo,Q585,59.911111111111,10.752777777778,Frankfurt,Q1794,50.113611111111,8.6797222222222
237,Venice - Naples,536414,535.2855715460839,Venice,Q641,45.439722222222,12.331944444444,Naples,Q2634,40.833333333333,14.25
238,Munich - Vienna,530248,355.82651132444676,Munich,Q1726,48.1375,11.575,Vienna,Q1741,48.20833,16.373064
239,Oslo - Helsinki,528771,786.4502543087214,Oslo,Q585,59.911111111111,10.752777777778,Helsinki,Q1757,60.17556,24.93417
240,Manchester - Faro,526454,1881.402148720722,Manchester,Q18125,53.466666666667,-2.2333333333333,Faro,Q159457,37.0161111111111,-7.935
241,Helsinki - Frankfurt,526318,1514.685158755146,Helsinki,Q1757,60.17556,24.93417,Frankfurt,Q1794,50.113611111111,8.6797222222222
242,Rome - Brindisi,525962,477.34563855317174,Rome,Q220,41.893055555556,12.482777777778,Brindisi,Q13496,40.638333333333,17.945833333333
243,Prague - Frankfurt,525429,409.119865920055,Prague,Q1085,50.083333333333,14.416666666667,Frankfurt,Q1794,50.113611111111,8.6797222222222
244,Copenhagen - Málaga,523585,2465.8105097108555,Copenhagen,Q1748,55.676111111111,12.568888888889,Málaga,Q8851,36.716666666667,-4.4166666666667
245,Athens - Munich,523020,1496.1722223743334,Athens,Q1524,37.9841666666667,23.7280555555556,Munich,Q1726,48.1375,11.575
246,Hamburg - Düsseldorf,521813,338.2434492228618,Hamburg,Q1055,53.55,10,Düsseldorf,Q1718,51.231144444444,6.7723805555556
247,Warsaw - Frankfurt,521521,891.3295156697048,Warsaw,Q270,52.216666666667,21.033333333333,Frankfurt,Q1794,50.113611111111,8.6797222222222
248,Paris - Budapest,517200,1244.1116351939665,Paris,Q90,48.856944444444,2.3513888888889,Budapest,Q1781,47.498333333333,19.040833333333
249,Berlin - Stockholm,514927,811.3548936362837,Berlin,Q64,52.516666666667,13.383333333333,Stockholm,Q1754,59.329444444444,18.068611111111
250,Venice - Barcelona,514027,935.1646717603692,Venice,Q641,45.439722222222,12.331944444444,Barcelona,Q1492,41.3825,2.1769444444444
251,Zürich - Copenhagen,513250,963.4040754703564,Zürich,Q72,47.378611111111,8.54,Copenhagen,Q1748,55.676111111111,12.568888888889
252,Munich - Copenhagen,512292,841.0013983812125,Munich,Q1726,48.1375,11.575,Copenhagen,Q1748,55.676111111111,12.568888888889
253,Warsaw - Amsterdam,512125,1094.927787167971,Warsaw,Q270,52.216666666667,21.033333333333,Amsterdam,Q727,52.383333333333,4.9
254,Paris - Oslo,512008,1341.7054774431988,Paris,Q90,48.856944444444,2.3513888888889,Oslo,Q585,59.911111111111,10.752777777778
255,Berlin - Brussels,511873,649.2782118889048,Berlin,Q64,52.516666666667,13.383333333333,Brussels,Q239,50.8466666666667,4.35166666666667
256,Stockholm - Málaga,511000,2987.7434470134385,Stockholm,Q1754,59.329444444444,18.068611111111,Málaga,Q8851,36.716666666667,-4.4166666666667
257,Frankfurt - Manchester,510096,836.9023787738932,Frankfurt,Q1794,50.113611111111,8.6797222222222,Manchester,Q18125,53.466666666667,-2.2333333333333
258,Oslo - Kristiansand,510077,251.71491236083068,Oslo,Q585,59.911111111111,10.752777777778,Kristiansand,Q2415,58.14672222,7.99561111
259,London - Bordeaux,509767,742.3623636063969,London,Q84,51.507222222222,-0.1275,Bordeaux,Q1479,44.837777777778,-0.57944444444444
260,Barcelona - Manchester,505218,1383.3721911936818,Barcelona,Q1492,41.3825,2.1769444444444,Manchester,Q18125,53.466666666667,-2.2333333333333
261,Milan - Munich,502803,348.00419494979747,Milan,Q490,45.466944444444,9.19,Munich,Q1726,48.1375,11.575
262,Lisbon - Munich,500678,1964.724285737803,Lisbon,Q597,38.708042,-9.139016,Munich,Q1726,48.1375,11.575
263,Basel - Hamburg,500132,687.2989713142813,Basel,Q78,47.560555555556,7.5905555555556,Hamburg,Q1055,53.55,10
264,Amsterdam - Athens,500092,2164.4266479932553,Amsterdam,Q727,52.383333333333,4.9,Athens,Q1524,37.9841666666667,23.7280555555556
265,Basel - Budapest,500026,858.9370219042394,Basel,Q78,47.560555555556,7.5905555555556,Budapest,Q1781,47.498333333333,19.040833333333
266,Zürich - Athens,497204,1617.455497522668,Zürich,Q72,47.378611111111,8.54,Athens,Q1524,37.9841666666667,23.7280555555556
267,London - Luxembourg,495204,489.7271584801231,London,Q84,51.507222222222,-0.1275,Luxembourg,Q1842,49.610555555556,6.1327777777778
268,Milan - Bucharest,494156,1332.6131748312648,Milan,Q490,45.466944444444,9.19,Bucharest,Q19660,44.4,26.083333333333
269,Paris - Helsinki,491495,1908.6099561735741,Paris,Q90,48.856944444444,2.3513888888889,Helsinki,Q1757,60.17556,24.93417
270,Barcelona - Granada,489536,682.2464931882871,Barcelona,Q1492,41.3825,2.1769444444444,Granada,Q8810,37.178055555556,-3.6008333333333
271,Brussels - Prague,489047,716.8812892161814,Brussels,Q239,50.8466666666667,4.35166666666667,Prague,Q1085,50.083333333333,14.416666666667
272,Rome - Turin,488756,522.7495525459175,Rome,Q220,41.893055555556,12.482777777778,Turin,Q495,45.066666666667,7.7
273,Zürich - Lisbon,488137,1723.8654679044973,Zürich,Q72,47.378611111111,8.54,Lisbon,Q597,38.708042,-9.139016
274,Madrid - Seville,486438,391.43426522056205,Madrid,Q2807,40.418888888889,-3.6919444444444,Seville,Q8717,37.383333333333,-5.9833333333333
275,Düsseldorf - Madrid,485990,1447.0009819825048,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Madrid,Q2807,40.418888888889,-3.6919444444444
276,Amsterdam - Bucharest,481393,1788.8197166543937,Amsterdam,Q727,52.383333333333,4.9,Bucharest,Q19660,44.4,26.083333333333
277,Paris - Pau,478837,652.3822031448775,Paris,Q90,48.856944444444,2.3513888888889,Pau,Q132671,43.300833333333,-0.37
278,Amsterdam - Nice,478701,981.1093626291431,Amsterdam,Q727,52.383333333333,4.9,Nice,Q33959,43.701944444444,7.2683333333333
279,Amsterdam - Hamburg,476368,365.2548622898192,Amsterdam,Q727,52.383333333333,4.9,Hamburg,Q1055,53.55,10
280,Oslo - Haugesund,473083,312.54868040264955,Oslo,Q585,59.911111111111,10.752777777778,Haugesund,Q109036,59.41015,5.27551
281,Brussels - Porto,470312,1467.2918137281158,Brussels,Q239,50.8466666666667,4.35166666666667,Porto,Q36433,41.149472222222,-8.6107777777778
282,Brussels - Vienna,470116,914.6525311283099,Brussels,Q239,50.8466666666667,4.35166666666667,Vienna,Q1741,48.20833,16.373064
283,Frankfurt - Kraków,470061,802.4223816808498,Frankfurt,Q1794,50.113611111111,8.6797222222222,Kraków,Q31487,50.061388888889,19.937222222222
284,Milan - Prague,467223,644.675499676471,Milan,Q490,45.466944444444,9.19,Prague,Q1085,50.083333333333,14.416666666667
285,London - Stuttgart,465994,728.6501049359828,London,Q84,51.507222222222,-0.1275,Stuttgart,Q1022,48.776111111111,9.1775
286,Paris - Hamburg,464693,745.0704008976279,Paris,Q90,48.856944444444,2.3513888888889,Hamburg,Q1055,53.55,10
287,Paris - Düsseldorf,464583,411.40970106582887,Paris,Q90,48.856944444444,2.3513888888889,Düsseldorf,Q1718,51.231144444444,6.7723805555556
288,Cologne - Hamburg,463643,356.2743455215746,Cologne,Q365,50.942222222222,6.9577777777778,Hamburg,Q1055,53.55,10
289,London - Tyne and Wear,460619,397.9406301818105,London,Q84,51.507222222222,-0.1275,Tyne and Wear,Q23080,54.974,-1.6132
290,Amsterdam - Bristol,457789,523.384371070758,Amsterdam,Q727,52.383333333333,4.9,Bristol,Q23154,51.45,-2.5833333333333
291,Sofia - Frankfurt,456935,1388.9340707282404,Sofia,Q472,42.697886,23.321726,Frankfurt,Q1794,50.113611111111,8.6797222222222
292,Vienna - Copenhagen,456390,870.0267572581466,Vienna,Q1741,48.20833,16.373064,Copenhagen,Q1748,55.676111111111,12.568888888889
293,Amsterdam - Budapest,454528,1145.7796327805743,Amsterdam,Q727,52.383333333333,4.9,Budapest,Q1781,47.498333333333,19.040833333333
294,Basel - Paris,453474,414.02594700626884,Basel,Q78,47.560555555556,7.5905555555556,Paris,Q90,48.856944444444,2.3513888888889
295,Frankfurt - Porto,451735,1666.9584326538766,Frankfurt,Q1794,50.113611111111,8.6797222222222,Porto,Q36433,41.149472222222,-8.6107777777778
296,Rome - Budapest,451506,810.059055327729,Rome,Q220,41.893055555556,12.482777777778,Budapest,Q1781,47.498333333333,19.040833333333
297,Brussels - Bucharest,450589,1770.9353053140721,Brussels,Q239,50.8466666666667,4.35166666666667,Bucharest,Q19660,44.4,26.083333333333
298,Barcelona - Alicante,449098,406.89007631390234,Barcelona,Q1492,41.3825,2.1769444444444,Alicante,Q11959,38.345277777778,-0.48305555555556
299,Oslo - Munich,447170,1310.2430739899196,Oslo,Q585,59.911111111111,10.752777777778,Munich,Q1726,48.1375,11.575
300,Rome - Venice,447001,394.55831032295447,Rome,Q220,41.893055555556,12.482777777778,Venice,Q641,45.439722222222,12.331944444444
301,Milan - Athens,445927,1462.0124896913085,Milan,Q490,45.466944444444,9.19,Athens,Q1524,37.9841666666667,23.7280555555556
302,Paris - Seville,445782,1442.0011954251497,Paris,Q90,48.856944444444,2.3513888888889,Seville,Q8717,37.383333333333,-5.9833333333333
303,Bucharest - Timiș County,444837,401.93720300451554,Bucharest,Q19660,44.4,26.083333333333,Timiș County,Q185586,45.78,21.35
304,Barcelona - Copenhagen,444522,1759.561244273041,Barcelona,Q1492,41.3825,2.1769444444444,Copenhagen,Q1748,55.676111111111,12.568888888889
305,Milan - Budapest,444332,786.704741249996,Milan,Q490,45.466944444444,9.19,Budapest,Q1781,47.498333333333,19.040833333333
306,London - Katowice,442478,1345.3600675190473,London,Q84,51.507222222222,-0.1275,Katowice,Q588,50.25,19
307,Prague - Barcelona,440413,1352.597904186388,Prague,Q1085,50.083333333333,14.416666666667,Barcelona,Q1492,41.3825,2.1769444444444
308,Amsterdam - Glasgow,439872,709.8311507713807,Amsterdam,Q727,52.383333333333,4.9,Glasgow,Q4093,55.8611111111111,-4.25
309,Brussels - Munich,438121,602.0580977987861,Brussels,Q239,50.8466666666667,4.35166666666667,Munich,Q1726,48.1375,11.575
310,Amsterdam - Alicante,437054,1615.4821355191157,Amsterdam,Q727,52.383333333333,4.9,Alicante,Q11959,38.345277777778,-0.48305555555556
311,Geneva - Frankfurt,433455,473.836150491346,Geneva,Q71,46.2,6.15,Frankfurt,Q1794,50.113611111111,8.6797222222222
312,Copenhagen - Bergen,432682,675.2013114244697,Copenhagen,Q1748,55.676111111111,12.568888888889,Bergen,Q26793,60.3925,5.3233333333333
313,Rome - Warsaw,431599,1316.0012460643172,Rome,Q220,41.893055555556,12.482777777778,Warsaw,Q270,52.216666666667,21.033333333333
314,Stockholm - Östersund,429363,465.61079647488447,Stockholm,Q1754,59.329444444444,18.068611111111,Östersund,Q26515,63.179175,14.6360063888889
315,London - Vilnius,428149,1722.979376673581,London,Q84,51.507222222222,-0.1275,Vilnius,Q216,54.683333333333,25.283333333333
316,Lyon - Toulouse,428130,359.86202404072816,Lyon,Q456,45.758888888889,4.8413888888889,Toulouse,Q7880,43.604444444444,1.4438888888889
317,Madrid - Bucharest,427615,2470.1393031219927,Madrid,Q2807,40.418888888889,-3.6919444444444,Bucharest,Q19660,44.4,26.083333333333
318,Brussels - Manchester,426963,535.0925883958561,Brussels,Q239,50.8466666666667,4.35166666666667,Manchester,Q18125,53.466666666667,-2.2333333333333
319,Bordeaux - Marseille,426631,505.6161743068442,Bordeaux,Q1479,44.837777777778,-0.57944444444444,Marseille,Q23482,43.296666666667,5.3763888888889
320,Barcelona - Santiago de Compostela,423952,898.156321914657,Barcelona,Q1492,41.3825,2.1769444444444,Santiago de Compostela,Q14314,42.883333333333,-8.5333333333333
321,London - Corfu,423407,2027.1197127525459,London,Q84,51.507222222222,-0.1275,Corfu,Q121378,39.623888888889,19.82
322,Rome - Lamezia Terme,422636,458.4628111300411,Rome,Q220,41.893055555556,12.482777777778,Lamezia Terme,Q53643,38.966666666667,16.3
323,Zürich - Belgrade,421683,961.5977208413588,Zürich,Q72,47.378611111111,8.54,Belgrade,Q3711,44.816666666667,20.466666666667
324,Stockholm - Alicante,421275,2678.91693715274,Stockholm,Q1754,59.329444444444,18.068611111111,Alicante,Q11959,38.345277777778,-0.48305555555556
325,Helsinki - Málaga,418909,3334.006429765336,Helsinki,Q1757,60.17556,24.93417,Málaga,Q8851,36.716666666667,-4.4166666666667
326,Rome - Prague,418577,922.8058575741717,Rome,Q220,41.893055555556,12.482777777778,Prague,Q1085,50.083333333333,14.416666666667
327,Berlin - Oslo,418033,837.9902114128862,Berlin,Q64,52.516666666667,13.383333333333,Oslo,Q585,59.911111111111,10.752777777778
328,Warsaw - Milan,417947,1143.987362721135,Warsaw,Q270,52.216666666667,21.033333333333,Milan,Q490,45.466944444444,9.19
329,Venice - Amsterdam,414206,942.9191369586356,Venice,Q641,45.439722222222,12.331944444444,Amsterdam,Q727,52.383333333333,4.9
330,Munich - Bremen,413036,582.7833746166052,Munich,Q1726,48.1375,11.575,Bremen,Q24879,53.076944444444,8.8088888888889
331,Berlin - Budapest,412899,688.6325081750547,Berlin,Q64,52.516666666667,13.383333333333,Budapest,Q1781,47.498333333333,19.040833333333
332,Bucharest - Cluj-Napoca,409847,329.5149893084412,Bucharest,Q19660,44.4,26.083333333333,Cluj-Napoca,Q100188,46.78,23.559444444444
333,Amsterdam - Billund,409378,462.6881865462086,Amsterdam,Q727,52.383333333333,4.9,Billund,Q1701099,55.730833333333,9.1152777777778
334,Birmingham - Alicante,407960,1575.5313083126134,Birmingham,Q2256,52.48,-1.9025,Alicante,Q11959,38.345277777778,-0.48305555555556
335,Barcelona - Naples,407895,1012.5298005781684,Barcelona,Q1492,41.3825,2.1769444444444,Naples,Q2634,40.833333333333,14.25
336,Zürich - Rome,406196,684.890749539509,Zürich,Q72,47.378611111111,8.54,Rome,Q220,41.893055555556,12.482777777778
337,Paris - Bologna,404979,839.3154188825514,Paris,Q90,48.856944444444,2.3513888888889,Bologna,Q1891,44.493888888889,11.342777777778
338,Rome - Copenhagen,404667,1532.6209336936688,Rome,Q220,41.893055555556,12.482777777778,Copenhagen,Q1748,55.676111111111,12.568888888889
339,London - Seville,404506,1636.5291830760232,London,Q84,51.507222222222,-0.1275,Seville,Q8717,37.383333333333,-5.9833333333333
340,Brussels - Venice,404115,842.9263762389346,Brussels,Q239,50.8466666666667,4.35166666666667,Venice,Q641,45.439722222222,12.331944444444
341,Paris - Birmingham,403257,501.987359704317,Paris,Q90,48.856944444444,2.3513888888889,Birmingham,Q2256,52.48,-1.9025
342,Frankfurt - Gothenburg,403080,867.5520591508804,Frankfurt,Q1794,50.113611111111,8.6797222222222,Gothenburg,Q25287,57.671706102705,11.980966694056
343,Alicante - Nottingham,402723,1625.335852743931,Alicante,Q11959,38.345277777778,-0.48305555555556,Nottingham,Q41262,52.955,-1.1491666666667
344,Bologna - Catania,400263,838.2535340602127,Bologna,Q1891,44.493888888889,11.342777777778,Catania,Q1903,37.502669444444,15.087269444444
345,Zürich - Stockholm,400208,1468.303170824741,Zürich,Q72,47.378611111111,8.54,Stockholm,Q1754,59.329444444444,18.068611111111
346,Bristol - Edinburgh,398464,502.0104893088857,Bristol,Q23154,51.45,-2.5833333333333,Edinburgh,Q23436,55.95,-3.1988888888889
347,Basel - Vienna,393590,658.498406538812,Basel,Q78,47.560555555556,7.5905555555556,Vienna,Q1741,48.20833,16.373064
348,Brussels - Athens,392989,2089.076651718296,Brussels,Q239,50.8466666666667,4.35166666666667,Athens,Q1524,37.9841666666667,23.7280555555556
349,Brussels - Stockholm,390675,1280.353068725607,Brussels,Q239,50.8466666666667,4.35166666666667,Stockholm,Q1754,59.329444444444,18.068611111111
350,Milan - Porto,390317,1514.4469972102108,Milan,Q490,45.466944444444,9.19,Porto,Q36433,41.149472222222,-8.6107777777778
351,Barcelona - Bologna,390314,821.8151720025108,Barcelona,Q1492,41.3825,2.1769444444444,Bologna,Q1891,44.493888888889,11.342777777778
