occurrenceID,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,catalogNumber,license,rightsHolder,recordedBy,issue
URN:catalog:CLO:EBIRD:OBS847354668,Alcedo atthis,PT,Herdade de Condes,Évora,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.91,-7.95288,2019-10-22T00:00:00Z,22,10,2019,EBIRD,OBS847354668,CC0_1_0,NA,obsr432403,NA
URN:catalog:CLO:EBIRD_ESP:OBS853655152,Alcedo atthis,ES,Delta de l'Ebre PNat--Pont del Través,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6536,0.685919,2019-10-05T00:00:00Z,5,10,2019,EBIRD_ESP,OBS853655152,CC0_1_0,NA,obsr967990,NA
URN:catalog:CLO:EBIRD:OBS920278183,Alcedo atthis,CZ,VN Rozkoš,Královéhradecký kraj,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.3777,16.0704,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS920278183,CC0_1_0,NA,obsr1669429,NA
URN:catalog:CLO:EBIRD:OBS884056804,Alcedo atthis,PT,PN Ria Formosa--Marinha do Baeta,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0194,-7.88435,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS884056804,CC0_1_0,NA,obsr1370924,NA
URN:catalog:CLO:EBIRD:OBS901151032,Alcedo atthis,ES,Aiguamolls de l'Empordà PNat--El Cortalet,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.225,3.093,2019-10-21T00:00:00Z,21,10,2019,EBIRD,OBS901151032,CC0_1_0,NA,obsr1592419,NA
URN:catalog:CLO:EBIRD:OBS844087116,Alcedo atthis,FR,Wittelsheim - Mine Amélie suivi migration,Alsace,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.8017,7.25727,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS844087116,CC0_1_0,NA,obsr1507589,NA
URN:catalog:CLO:EBIRD:OBS917937847,Alcedo atthis,IT,Parco della Vettabbia,Lombardia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.4224,9.22585,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS917937847,CC0_1_0,NA,obsr1683716,NA
URN:catalog:CLO:EBIRD_ESP:OBS900291650,Alcedo atthis,ES,Estany d'Ivars--Area general,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6818,0.948129,2019-10-15T00:00:00Z,15,10,2019,EBIRD_ESP,OBS900291650,CC0_1_0,NA,obsr1070170,NA
URN:catalog:CLO:EBIRD:OBS835494574,Alcedo atthis,DE,Linum--Teichgebiet,Brandenburg,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7671,12.8755,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS835494574,CC0_1_0,NA,obsr1287064,NA
URN:catalog:CLO:EBIRD:OBS874650400,Alcedo atthis,SE,Båstads hamn,Skåne län [SE-12],PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,56.436,12.841,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS874650400,CC0_1_0,NA,obsr620927,NA
URN:catalog:CLO:EBIRD:OBS881117842,Phoenicopterus roseus,PT,Salinas do Samouco (acesso condicionado),Setúbal,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7347,-8.99238,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS881117842,CC0_1_0,NA,obsr359549,NA
URN:catalog:CLO:EBIRD:OBS868712674,Phoenicopterus roseus,IT,Bosco di Patanella,Toscana,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.468,11.216,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS868712674,CC0_1_0,NA,obsr624736,NA
URN:catalog:CLO:EBIRD:OBS890574557,Alcedo atthis,ES,Parque Nacional de cabañeros,Castilla-La Mancha,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.3119,-4.339,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS890574557,CC0_1_0,NA,obsr1627785,NA
URN:catalog:CLO:EBIRD:OBS823382216,Alcedo atthis,DE,Fliemstorfer Huk,Mecklenburg-Vorpommern,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.9341,11.4068,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS823382216,CC0_1_0,NA,obsr898418,NA
URN:catalog:CLO:EBIRD:OBS883566263,Alcedo atthis,PT,Quinta do Ludo--área geral,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0255,-7.99709,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS883566263,CC0_1_0,NA,obsr1370924,NA
URN:catalog:CLO:EBIRD_ESP:OBS822206036,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-29T00:00:00Z,29,10,2019,EBIRD_ESP,OBS822206036,CC0_1_0,NA,obsr883109,NA
URN:catalog:CLO:EBIRD:OBS820945795,Alcedo atthis,DE,Eittinger Weiher,Bayern,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.3835,11.873,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS820945795,CC0_1_0,NA,obsr331724,NA
URN:catalog:CLO:EBIRD_POR:OBS820898176,Alcedo atthis,PT,Sapal de Corroios--área geral,Setúbal,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.6422,-9.11616,2019-10-08T00:00:00Z,8,10,2019,EBIRD_POR,OBS820898176,CC0_1_0,NA,obsr424194,NA
URN:catalog:CLO:EBIRD:OBS843866973,Alcedo atthis,FR,Michelbach - Plan d'eau,Alsace,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.7578,7.12076,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS843866973,CC0_1_0,NA,obsr1507589,NA
URN:catalog:CLO:EBIRD:OBS843414816,Alcedo atthis,TR,Kıyıköy,Kırklareli,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6361,28.0928,2019-10-15T00:00:00Z,15,10,2019,EBIRD,OBS843414816,CC0_1_0,NA,obsr629072,NA
URN:catalog:CLO:EBIRD:OBS819455197,Alcedo atthis,HU,Kösély fishponds and Eastern main canal--Hajdúszoboszló,Hajdú-Bihar,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.4284,21.3435,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS819455197,CC0_1_0,NA,obsr805592,NA
URN:catalog:CLO:EBIRD_ESP:OBS823521239,Phoenicopterus roseus,ES,Cabo Gata PNat--Salinas-Observatorio 3,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.7592,-2.22173,2019-10-31T00:00:00Z,31,10,2019,EBIRD_ESP,OBS823521239,CC0_1_0,NA,obsr935158,NA
URN:catalog:CLO:EBIRD_POR:OBS818744755,Phoenicopterus roseus,PT,Salinas do Forte do Rato,Faro,PRESENT,17,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1251,-7.62155,2019-10-20T00:00:00Z,20,10,2019,EBIRD_POR,OBS818744755,CC0_1_0,NA,obsr1082222,NA
URN:catalog:CLO:EBIRD_ESP:OBS859087526,Alcedo atthis,ES,Txingudi--Plaiaundi,País Vasco,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.349,-1.7926,2019-10-06T00:00:00Z,6,10,2019,EBIRD_ESP,OBS859087526,CC0_1_0,NA,obsr684300,NA
URN:catalog:CLO:EBIRD:OBS832362864,Alcedo atthis,CZ,VN Újezd (Kyjice),Ústecký kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.5003,13.4753,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS832362864,CC0_1_0,NA,obsr1071986,NA
URN:catalog:CLO:EBIRD:OBS822654237,Alcedo atthis,CZ,Grádo / Tůň Grádo,Stredoceský kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.1728,14.7549,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS822654237,CC0_1_0,NA,obsr295352,NA
URN:catalog:CLO:EBIRD:OBS824249888,Alcedo atthis,IT,Arno River at Ponto Alla Carraia,Toscana,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.7707,11.2476,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS824249888,CC0_1_0,NA,obsr610104,NA
URN:catalog:CLO:EBIRD:OBS817582602,Alcedo atthis,ES,Delta del Llobregat PNat--Area general,Cataluña,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2849,2.05916,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817582602,CC0_1_0,NA,obsr678396,NA
URN:catalog:CLO:EBIRD:OBS821894926,Alcedo atthis,FR,Retenue de Pincemaille,Centre,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.4659,0.217409,2019-10-28T00:00:00Z,28,10,2019,EBIRD,OBS821894926,CC0_1_0,NA,obsr777634,NA
URN:catalog:CLO:EBIRD:OBS821728407,Alcedo atthis,CH,Arboretum Zürich,Zürich,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.3628,8.53625,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821728407,CC0_1_0,NA,obsr1272572,NA
URN:catalog:CLO:EBIRD_ESP:OBS817379167,Phoenicopterus roseus,ES,El Estrecho PNat--Isla de Las Palomas,Andalucía,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.0016,-5.61006,2019-10-17T00:00:00Z,17,10,2019,EBIRD_ESP,OBS817379167,CC0_1_0,NA,obsr791919,NA
URN:catalog:CLO:EBIRD:OBS854881905,Alcedo atthis,PT,Salt Flats in Ria Formosa Natural Park,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0229,-7.85247,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS854881905,CC0_1_0,NA,obsr266865,NA
URN:catalog:CLO:EBIRD:OBS817250637,Phoenicopterus roseus,PT,Salinas de Tavira (Quatro Águas),Faro,PRESENT,50,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.121,-7.63586,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817250637,CC0_1_0,NA,obsr966794,NA
URN:catalog:CLO:EBIRD:OBS821449524,Alcedo atthis,ES,Sureste PNat--Ruta del Soto Gutiérrez,Madrid Comunidad de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.1739,-3.57247,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821449524,CC0_1_0,NA,obsr730635,NA
URN:catalog:CLO:EBIRD:OBS821323956,Alcedo atthis,FR,Parc du Marquenterre,Picardie,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.2637,1.58574,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821323956,CC0_1_0,NA,obsr548672,NA
URN:catalog:CLO:EBIRD:OBS824313291,Alcedo atthis,TR,Aras Bird ringing station (Aras Kuş halkalama istasyonu),Kars,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.1187,43.5791,2019-10-09T00:00:00Z,9,10,2019,EBIRD,OBS824313291,CC0_1_0,NA,obsr1343262,NA
URN:catalog:CLO:EBIRD:OBS817124231,Alcedo atthis,ES,El Pardo,Madrid Comunidad de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.5208,-3.77724,2019-10-15T00:00:00Z,15,10,2019,EBIRD,OBS817124231,CC0_1_0,NA,obsr921186,NA
URN:catalog:CLO:EBIRD_POR:OBS821350730,Alcedo atthis,PT,Lagoas do Tâmega,Vila Real,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.7661,-7.43848,2019-10-27T00:00:00Z,27,10,2019,EBIRD_POR,OBS821350730,CC0_1_0,NA,obsr504863,NA
URN:catalog:CLO:EBIRD:OBS821320751,Phoenicopterus roseus,ES,"Bahía de Cádiz PNat--Sendero del Carrascón, Esteros Salina  San Cayetano ES (36,449, -6,199)",Andalucía,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.4487,-6.1992,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821320751,CC0_1_0,NA,obsr1202452,NA
URN:catalog:CLO:EBIRD:OBS865331287,Phoenicopterus roseus,PT,Lagoa dos Salgados,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0947,-8.33137,2019-10-15T00:00:00Z,15,10,2019,EBIRD,OBS865331287,CC0_1_0,NA,obsr1555704,NA
URN:catalog:CLO:EBIRD:OBS816832489,Alcedo atthis,PT,Foz do Rio Sizandro,Lisboa,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1035,-9.39918,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS816832489,CC0_1_0,NA,obsr627135,NA
URN:catalog:CLO:EBIRD:OBS847189353,Alcedo atthis,FR,Etang de Saint-Quentin-en-Yvelines,Île-de-France,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.7872,2.01505,2019-10-29T00:00:00Z,29,10,2019,EBIRD,OBS847189353,CC0_1_0,NA,obsr224550,NA
URN:catalog:CLO:EBIRD:OBS820267644,Phoenicopterus roseus,CY,Oroklini Lake (Λίμνη Ορόκλινης),Larnaka,PRESENT,17,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.967,33.6542,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820267644,CC0_1_0,NA,obsr1392116,NA
URN:catalog:CLO:EBIRD:OBS815956203,Alcedo atthis,CZ,CZ—Lhotský rybník,Plzenský kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.7628,12.7786,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS815956203,CC0_1_0,NA,obsr173230,NA
URN:catalog:CLO:EBIRD:OBS819935415,Phoenicopterus roseus,TR,"Ege Denizi, Gelibolu TR-Çanakkale (40,6177,26,8321)",Çanakkale,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6177,26.8321,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS819935415,CC0_1_0,NA,obsr1099532,NA
URN:catalog:CLO:EBIRD:OBS820040898,Phoenicopterus roseus,PT,Ria de Alvor--área geral,Faro,PRESENT,37,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1338,-8.61732,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS820040898,CC0_1_0,NA,obsr286898,NA
URN:catalog:CLO:EBIRD:OBS815744992,Phoenicopterus roseus,PT,RN Estuário do Tejo--EVOA--Lagoa Grande (acesso condicionado),Lisboa,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8375,-8.97085,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS815744992,CC0_1_0,NA,obsr955525,NA
URN:catalog:CLO:EBIRD:OBS819368662,Phoenicopterus roseus,FR,Camargue--Parc ornithologique du Pont de Gau,Provence-Alpes-Côte-d'Azur,PRESENT,500,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.489,4.40417,2019-10-21T00:00:00Z,21,10,2019,EBIRD,OBS819368662,CC0_1_0,NA,obsr548185,NA
URN:catalog:CLO:EBIRD_ESP:OBS828654342,Alcedo atthis,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-17T00:00:00Z,17,10,2019,EBIRD_ESP,OBS828654342,CC0_1_0,NA,obsr709671,NA
URN:catalog:CLO:EBIRD:OBS822794131,Phoenicopterus roseus,PT,Foz do Rio Trancão,Lisboa,PRESENT,50,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7962,-9.09063,2019-10-31T00:00:00Z,31,10,2019,EBIRD,OBS822794131,CC0_1_0,NA,obsr823505,NA
URN:catalog:CLO:EBIRD:OBS815155202,Phoenicopterus roseus,PT,"R. Cap. Barroso, Montes de Alvor.",Faro,PRESENT,18,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.149,-8.58962,2019-10-09T00:00:00Z,9,10,2019,EBIRD,OBS815155202,CC0_1_0,NA,obsr1227133,NA
URN:catalog:CLO:EBIRD:OBS848974247,Alcedo atthis,TR,"Edirne, TR (41,651, 26,523)",Edirne,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6509,26.5229,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS848974247,CC0_1_0,NA,obsr909563,NA
URN:catalog:CLO:EBIRD:OBS822807328,Phoenicopterus roseus,PT,RN Estuário do Sado--Zambujal,Setúbal,PRESENT,70,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.568600000000004,-8.73425,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS822807328,CC0_1_0,NA,obsr528267,NA
URN:catalog:CLO:EBIRD:OBS818728267,Alcedo atthis,MK,Aleksandar Palace grasslands and adjacent Vardar River,Cucer Sandevo,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.0123,21.4023,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS818728267,CC0_1_0,NA,obsr95525,NA
URN:catalog:CLO:EBIRD:OBS818293945,Alcedo atthis,ES,Parc Natural de s'Albufera de Mallorca,Illes Baleares,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.7968,3.10544,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818293945,CC0_1_0,NA,obsr1075093,NA
URN:catalog:CLO:EBIRD:OBS821077264,Phoenicopterus roseus,ES,Fuente de Piedra--Área General,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1139,-4.77365,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821077264,CC0_1_0,NA,obsr953055,NA
URN:catalog:CLO:EBIRD:OBS818061492,Alcedo atthis,CZ,Praha--PR V pískovně,Praha hlavní mešto,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0938,14.5722,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818061492,CC0_1_0,NA,obsr920183,NA
URN:catalog:CLO:EBIRD:OBS814661809,Alcedo atthis,PT,PN Ria Formosa--Cacela Velha,Faro,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1563,-7.54586,2019-10-09T00:00:00Z,9,10,2019,EBIRD,OBS814661809,CC0_1_0,NA,obsr660616,NA
URN:catalog:CLO:EBIRD:OBS818077134,Alcedo atthis,DE,Riedwiesen von Wächterstadt,Hessen,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.8598,8.38853,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818077134,CC0_1_0,NA,obsr630671,NA
URN:catalog:CLO:EBIRD:OBS836958852,Alcedo atthis,ES,Torrecampo. Arroyo Navalengua en valle verde,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.4559,-4.54084,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS836958852,CC0_1_0,NA,obsr1002154,NA
URN:catalog:CLO:EBIRD:OBS821717461,Alcedo atthis,HU,Kecskéri puszta (reservoir and surrounding plains)--Karcag-Kisújszállás,Jász-Nagykun-Szolnok,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.2529,20.8162,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS821717461,CC0_1_0,NA,obsr805592,NA
URN:catalog:CLO:EBIRD:OBS821348948,Alcedo atthis,PT,Ribeira da Raia--ponte de Mora,Évora,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.9518,-8.16529,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821348948,CC0_1_0,NA,obsr432403,NA
URN:catalog:CLO:EBIRD:OBS834916585,Alcedo atthis,HU,"Kiskunsági Nemzeti Park, Apaj HU-Pest (47.1194,19.1270)",Pest,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.1194,19.127,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS834916585,CC0_1_0,NA,obsr147830,NA
URN:catalog:CLO:EBIRD_ESP:OBS828654202,Alcedo atthis,ES,"Sureste PNat--Miralrío, Velilla de San Antonio",Madrid Comunidad de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.3539,-3.48222,2019-10-12T00:00:00Z,12,10,2019,EBIRD_ESP,OBS828654202,CC0_1_0,NA,obsr709671,NA
URN:catalog:CLO:EBIRD_ESP:OBS820899100,Alcedo atthis,ES,Delta del Llobregat PNat--Remolar-Filipines,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2817,2.06485,2019-10-26T00:00:00Z,26,10,2019,EBIRD_ESP,OBS820899100,CC0_1_0,NA,obsr795609,NA
URN:catalog:CLO:EBIRD_ESP:OBS813803073,Alcedo atthis,ES,Brazo del Este--Área General,Andalucía,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.116,-6.03767,2019-10-07T00:00:00Z,7,10,2019,EBIRD_ESP,OBS813803073,CC0_1_0,NA,obsr686536,NA
URN:catalog:CLO:EBIRD_POR:OBS817196386,Alcedo atthis,PT,Paul da Tornada,Leiria,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.4473,-9.13655,2019-10-16T00:00:00Z,16,10,2019,EBIRD_POR,OBS817196386,CC0_1_0,NA,obsr1102137,NA
URN:catalog:CLO:EBIRD:OBS816912886,Phoenicopterus roseus,PT,Ria de Aveiro--complexo de salinas do Canal das Pirâmides (Salina da Troncalhada e outras),Aveiro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6418,-8.6632,2019-10-15T00:00:00Z,15,10,2019,EBIRD,OBS816912886,CC0_1_0,NA,obsr653689,NA
URN:catalog:CLO:EBIRD_ESP:OBS821304045,Alcedo atthis,ES,Barranco Del Poyo - Marjal,Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.381100000000004,-0.358473,2019-10-26T00:00:00Z,26,10,2019,EBIRD_ESP,OBS821304045,CC0_1_0,NA,obsr896404,NA
URN:catalog:CLO:EBIRD:OBS821442793,Phoenicopterus roseus,PT,"Urbanização Quinta das Salinas 31A, Tavira PT-Faro (37,1381,-7,6210)",Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1381,-7.62103,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS821442793,CC0_1_0,NA,obsr564968,NA
URN:catalog:CLO:EBIRD:OBS820774667,Alcedo atthis,ES,Comarca Odra-Pisuerga--Área General,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.3563,-4.18313,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS820774667,CC0_1_0,NA,obsr744183,NA
URN:catalog:CLO:EBIRD:OBS813557617,Phoenicopterus roseus,FR,Roc de Conilhac,Languedoc-Roussillon,PRESENT,50,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.1126,3.04429,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS813557617,CC0_1_0,NA,obsr1445032,NA
URN:catalog:CLO:EBIRD:OBS816507183,Alcedo atthis,ES,Txingudi--Plaiaundi,País Vasco,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.349,-1.7926,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816507183,CC0_1_0,NA,obsr252981,NA
URN:catalog:CLO:EBIRD_POR:OBS816494241,Phoenicopterus roseus,PT,PN Ria Formosa--Quinta de Marim,Faro,PRESENT,13,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0322,-7.81772,2019-10-14T00:00:00Z,14,10,2019,EBIRD_POR,OBS816494241,CC0_1_0,NA,obsr496537,NA
URN:catalog:CLO:EBIRD:OBS839581431,Alcedo atthis,TR,Büyükçekmece Gölü - Menekşe Çayı,İstanbul,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.0528,28.5396,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS839581431,CC0_1_0,NA,obsr1333917,NA
URN:catalog:CLO:EBIRD:OBS819294815,Alcedo atthis,PT,"Caminho Maria Pires, Alvor, Faro, PT (37,143, -8,592)",Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1427,-8.59231,2019-10-21T00:00:00Z,21,10,2019,EBIRD,OBS819294815,CC0_1_0,NA,obsr607748,NA
URN:catalog:CLO:EBIRD:OBS820473292,Alcedo atthis,PT,Pateiras do Ave,Braga,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.3504,-8.6083,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820473292,CC0_1_0,NA,obsr448187,NA
URN:catalog:CLO:EBIRD:OBS820100411,Alcedo atthis,TR,"26 1826. Sokak, Antalya, TR (36,865, 30,771)",Antalya,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.8652,30.7705,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS820100411,CC0_1_0,NA,obsr629450,NA
URN:catalog:CLO:EBIRD:OBS816017240,Phoenicopterus roseus,PT,RN Estuário do Tejo--Sítio das Hortas,Setúbal,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7608,-8.93842,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816017240,CC0_1_0,NA,obsr994629,NA
URN:catalog:CLO:EBIRD:OBS832912590,Alcedo atthis,HU,Kecskéri puszta (reservoir and surrounding plains)--Karcag-Kisújszállás,Jász-Nagykun-Szolnok,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.2529,20.8162,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS832912590,CC0_1_0,NA,obsr805830,NA
URN:catalog:CLO:EBIRD_ESP:OBS815733147,Phoenicopterus roseus,ES,El Hondo PNat--Área General,Valenciana Comunidad,PRESENT,21,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1858,-0.780973,2019-10-12T00:00:00Z,12,10,2019,EBIRD_ESP,OBS815733147,CC0_1_0,NA,obsr925164,NA
URN:catalog:CLO:EBIRD:OBS815569258,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS815569258,CC0_1_0,NA,obsr1462192,NA
URN:catalog:CLO:EBIRD:OBS815441501,Alcedo atthis,ES,Delta del Llobregat PNat--Remolar-Filipines,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2817,2.06485,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS815441501,CC0_1_0,NA,obsr1077027,NA
URN:catalog:CLO:EBIRD:OBS812076595,Phoenicopterus roseus,ES,Lagunas de Campillos--Laguna Dulce,Andalucía,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0515,-4.83424,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS812076595,CC0_1_0,NA,obsr630603,NA
